./MM/PARSEC/Si41Ge41H72/Si41Ge41H72.mtx,185639,185639,15011265,0.920576,0.208742,143.825739
./MM/PARSEC/Ga41As41H72/Ga41As41H72.mtx,268096,268096,18488476,1.149952,0.246070,150.269890
./MM/Freescale/circuit5M/circuit5M.mtx,5558326,5558326,59524291,2.095104,0.765113,155.596008
./MM/Sandia/ASIC_680k/ASIC_680k.mtx,682862,682862,3871773,0.821248,0.068328,113.328292
./MM/Hamm/scircuit/scircuit.mtx,170998,170998,958936,0.631808,0.017367,110.431710
./MM/IBM_EDA/dc2/dc2.mtx,116835,116835,766396,0.443392,0.023728,64.598099
./MM/Williams/pdb1HYS/pdb1HYS.mtx,36417,36417,4344765,0.599040,0.067115,129.472239
./MM/Williams/consph/consph.mtx,83334,83334,6010480,0.890880,0.093309,128.829685
./MM/Williams/cant/cant.mtx,62451,62451,4007383,0.798720,0.056391,142.129328
./MM/Williams/mc2depi/mc2depi.mtx,525825,525825,2100225,0.737280,0.047097,89.187527
./MM/Williams/webbase-1M/webbase-1M.mtx,1000005,1000005,3105536,0.798720,0.065350,95.043718
./MM/Williams/mac_econ_fwd500/mac_econ_fwd500.mtx,206500,206500,1273389,0.446464,0.023571,108.044997
./MM/Boeing/pwtk/pwtk.mtx,217918,217918,11634424,0.868352,0.144591,160.928910
./MM/Freescale/FullChip/FullChip.mtx,2987012,2987012,26621990,1.333248,0.391718,135.924298
./MM/Andrianov/mip1/mip1.mtx,66463,66463,10352819,0.988160,0.132267,156.544232
./MM/Williams/mc2depi/mc2depi.mtx,525825,525825,2100225,0.766976,0.041638,100.880472
./MM/Williams/webbase-1M/webbase-1M.mtx,1000005,1000005,3105536,0.752640,0.065598,94.683191
./MM/Freescale/circuit5M/circuit5M.mtx,5558326,5558326,59524291,2.155520,0.764324,155.756727
./MM/PARSEC/Si41Ge41H72/Si41Ge41H72.mtx,185639,185639,15011265,0.971776,0.208845,143.755217
./MM/PARSEC/Ga41As41H72/Ga41As41H72.mtx,268096,268096,18488476,1.037312,0.245363,150.703241
./MM/LAW/in-2004/in-2004.mtx,1382908,1382908,16917053,1.770496,0.222706,151.922975
./MM/LAW/eu-2005/eu-2005.mtx,862664,862664,19235140,1.512448,0.256379,150.052456
./MM/DNVS/shipsec1/shipsec1.mtx,140874,140874,7813404,0.748544,0.102255,152.822554
./MM/Williams/mac_econ_fwd500/mac_econ_fwd500.mtx,206500,206500,1273389,0.518144,0.020158,126.337897
./MM/Hamm/scircuit/scircuit.mtx,170998,170998,958936,0.800768,0.020768,92.348596
./MM/Williams/pdb1HYS/pdb1HYS.mtx,36417,36417,4344765,0.572416,0.067439,128.851002
./MM/Williams/consph/consph.mtx,83334,83334,6010480,0.821248,0.092321,130.208619
./MM/Williams/cant/cant.mtx,62451,62451,4007383,0.845824,0.056248,142.488981
./MM/Williams/cop20k_A/cop20k_A.mtx,121192,121192,2624331,0.706560,0.045450,115.481500
./MM/IBM_EDA/dc2/dc2.mtx,116835,116835,766396,0.456704,0.023450,65.365379
./MM/Bova/rma10/rma10.mtx,46835,46835,2374001,0.532480,0.037528,126.520424
./MM/Sandia/ASIC_680k/ASIC_680k.mtx,682862,682862,3871773,0.865280,0.067820,114.178722
./MM/Boeing/pwtk/pwtk.mtx,217918,217918,11634424,0.907264,0.147140,158.141316
./MM/Freescale/FullChip/FullChip.mtx,2987012,2987012,26621990,1.375232,0.392969,135.491481
./MM/Andrianov/mip1/mip1.mtx,66463,66463,10352819,2.404352,0.132311,156.492147
./MM/Williams/mc2depi/mc2depi.mtx,525825,525825,2100225,0.696320,0.041915,100.212586
./MM/Williams/webbase-1M/webbase-1M.mtx,1000005,1000005,3105536,0.868352,0.064746,95.929080
./MM/Freescale/circuit5M/circuit5M.mtx,5558326,5558326,59524291,2.101248,0.764801,155.659548
./MM/PARSEC/Si41Ge41H72/Si41Ge41H72.mtx,185639,185639,15011265,0.873472,0.209931,143.011241
./MM/PARSEC/Ga41As41H72/Ga41As41H72.mtx,268096,268096,18488476,1.001472,0.245360,150.705125
./MM/LAW/in-2004/in-2004.mtx,1382908,1382908,16917053,2.738176,0.223222,151.571722
./MM/LAW/eu-2005/eu-2005.mtx,862664,862664,19235140,1.528832,0.252428,152.400830
./MM/DNVS/shipsec1/shipsec1.mtx,140874,140874,7813404,0.978944,0.104892,148.979386
./MM/Williams/mac_econ_fwd500/mac_econ_fwd500.mtx,206500,206500,1273389,0.499712,0.018677,136.360973
./MM/Hamm/scircuit/scircuit.mtx,170998,170998,958936,0.642048,0.021550,88.996053
./MM/Williams/pdb1HYS/pdb1HYS.mtx,36417,36417,4344765,0.517120,0.067228,129.255307
